Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,ApplicantIncome_Normalized,LoanAmount_Normalized,Credit_Score_Normalized,Total_Income_Normalized
CUST10087,Female,59,Widowed,Graduate,No,84845.1,58771.06,19600.0,180,1,Urban,623,2022-02-17,Approved,143616.16,0.136,0.5965,0.7508,0.5141,0.5174
CUST11928,Male,52,Married,Not Graduate,No,103944.71,41947.37,12700.0,120,0,Urban,559,2024-11-22,Rejected,145892.08,0.087,0.7439,0.4723,0.4011,0.526
CUST10148,Female,46,Single,Graduate,No,92217.65,0.0,24900.0,60,1,Rural,609,2022-03-23,Approved,92217.65,0.27,0.6534,0.9647,0.4894,0.3219
CUST11631,Male,27,Divorced,Graduate,No,52339.81,19850.3,7500.0,360,1,Semiurban,673,2024-06-12,Rejected,72190.11,0.104,0.3457,0.2624,0.6025,0.2458
CUST11302,Male,56,Single,Graduate,No,38054.54,0.0,10900.0,360,1,Rural,727,2023-12-15,Approved,38054.54,0.286,0.2355,0.3996,0.6979,0.116
CUST11470,Female,42,Married,Not Graduate,No,36291.99,17016.64,8300.0,360,1,Semiurban,688,2024-03-16,Approved,53308.63,0.156,0.2219,0.2947,0.629,0.174
CUST10365,Female,43,Single,Not Graduate,No,20798.52,0.0,6500.0,360,1,Rural,649,2022-07-19,Approved,20798.52,0.313,0.1023,0.222,0.5601,0.0504
CUST10589,Male,37,Single,Not Graduate,Yes,96293.94,36692.89,22400.0,240,1,Rural,572,2022-11-19,Approved,132986.83,0.168,0.6849,0.8638,0.424,0.477
CUST11785,Female,21,Divorced,Not Graduate,No,50887.46,12249.19,9100.0,360,0,Rural,757,2024-09-04,Approved,63136.65,0.144,0.3345,0.3269,0.7509,0.2114
CUST10198,Male,26,Widowed,Graduate,No,92724.45,4948.29,12300.0,300,1,Urban,532,2022-04-19,Rejected,97672.74,0.126,0.6573,0.4561,0.3534,0.3427
CUST11906,Female,46,Married,Not Graduate,No,56892.11,7056.05,18900.0,360,1,Urban,799,2024-11-10,Approved,63948.16,0.296,0.3808,0.7225,0.8251,0.2145
CUST10192,Male,48,Married,Graduate,No,22776.33,0.0,5300.0,120,0,Semiurban,697,2022-04-16,Approved,22776.33,0.233,0.1176,0.1736,0.6449,0.0579
CUST10404,Female,55,Married,Graduate,No,21728.32,0.0,3900.0,60,0,Urban,520,2022-08-10,Approved,21728.32,0.179,0.1095,0.1171,0.3322,0.0539
CUST11583,Male,47,Married,Graduate,Yes,25615.86,0.0,8300.0,60,1,Semiurban,511,2024-05-17,Approved,25615.86,0.324,0.1395,0.2947,0.3163,0.0687
CUST11997,Male,37,Single,Graduate,Yes,41902.85,24511.66,8800.0,360,1,Urban,425,2024-12-29,Rejected,66414.51,0.133,0.2651,0.3148,0.1643,0.2238
CUST10483,Male,49,Single,Not Graduate,Yes,35054.8,0.0,5000.0,360,1,Semiurban,727,2022-09-22,Rejected,35054.8,0.143,0.2123,0.1615,0.6979,0.1046
CUST11469,Male,69,Single,Not Graduate,No,46780.03,0.0,5900.0,360,1,Urban,749,2024-03-15,Approved,46780.03,0.126,0.3028,0.1978,0.7367,0.1492
CUST10791,Female,50,Married,Not Graduate,Yes,34098.75,0.0,3800.0,240,1,Semiurban,532,2023-03-10,Approved,34098.75,0.111,0.2049,0.113,0.3534,0.101
CUST10799,Male,50,Divorced,Graduate,No,52567.96,18002.91,7800.0,360,1,Rural,592,2023-03-14,Approved,70570.87,0.111,0.3474,0.2745,0.4594,0.2396
CUST10384,Female,47,Single,Not Graduate,No,34432.95,4595.31,4300.0,300,0,Urban,600,2022-07-30,Approved,39028.26,0.11,0.2075,0.1332,0.4735,0.1197
CUST10750,Male,36,Married,Graduate,No,50942.07,5951.43,9600.0,300,1,Rural,625,2023-02-15,Rejected,56893.5,0.169,0.3349,0.3471,0.5177,0.1876
CUST10422,Male,30,Single,Graduate,No,47992.46,67163.44,11100.0,180,1,Urban,677,2022-08-20,Approved,115155.9,0.096,0.3121,0.4077,0.6095,0.4092
CUST10314,Female,33,Single,Graduate,Yes,44363.32,10947.83,9500.0,360,0,Urban,552,2022-06-22,Approved,55311.15,0.172,0.2841,0.3431,0.3887,0.1816
CUST11021,Male,29,Single,Not Graduate,No,87477.21,0.0,18200.0,360,1,Rural,797,2023-07-14,Rejected,87477.21,0.208,0.6168,0.6942,0.8216,0.3039
CUST10543,Female,32,Single,Graduate,Yes,137131.87,0.0,21300.0,60,1,Semiurban,740,2022-10-25,Rejected,137131.87,0.155,1.0,0.8194,0.7208,0.4927
CUST10913,Female,39,Married,Not Graduate,No,35101.94,15935.48,4300.0,360,1,Semiurban,771,2023-05-16,Rejected,51037.42,0.084,0.2127,0.1332,0.7756,0.1654
CUST10662,Male,48,Widowed,Not Graduate,No,34825.8,28908.63,8700.0,360,1,Semiurban,592,2022-12-29,Approved,63734.43,0.137,0.2105,0.3108,0.4594,0.2136
CUST10902,Male,39,Single,Graduate,No,49810.99,12774.65,5700.0,360,1,Urban,494,2023-05-10,Rejected,62585.64,0.091,0.3262,0.1897,0.2862,0.2093
CUST11453,Female,43,Single,Not Graduate,Yes,137131.87,8609.58,20300.0,120,0,Semiurban,620,2024-03-06,Rejected,145741.45,0.139,1.0,0.779,0.5088,0.5254
CUST10685,Male,44,Married,Graduate,No,123109.88,4790.94,25775.0,360,1,Urban,689,2023-01-11,Approved,127900.82,0.202,0.8918,1.0,0.6307,0.4576
CUST11687,Female,37,Single,Not Graduate,No,71931.78,30693.57,8400.0,360,0,Urban,686,2024-07-13,Rejected,102625.35,0.082,0.4969,0.2987,0.6254,0.3615
CUST10159,Male,43,Married,Post Graduate,No,23190.01,14394.5,3300.0,240,0,Rural,633,2022-03-29,Approved,37584.51,0.088,0.1207,0.0928,0.5318,0.1142
CUST10999,Male,38,Married,Not Graduate,Yes,41955.32,6767.32,7400.0,60,1,Urban,821,2023-07-02,Approved,48722.64,0.152,0.2656,0.2583,0.864,0.1566
CUST11309,Female,33,Married,Not Graduate,No,77339.87,10305.49,11200.0,180,1,Semiurban,732,2023-12-19,Approved,87645.36,0.128,0.5386,0.4117,0.7067,0.3046
CUST11787,Female,19,Married,Not Graduate,Yes,34579.3,0.0,5800.0,360,0,Urban,606,2024-09-05,Approved,34579.3,0.168,0.2086,0.1937,0.4841,0.1028
CUST10202,Female,29,Single,Not Graduate,No,28509.77,6587.75,6100.0,360,1,Semiurban,684,2022-04-21,Approved,35097.52,0.174,0.1618,0.2059,0.6219,0.1048
CUST11023,Female,31,Married,Post Graduate,No,57805.21,8629.44,7100.0,360,1,Rural,695,2023-07-15,Rejected,66434.65,0.107,0.3879,0.2462,0.6413,0.2239
CUST11542,Female,50,Single,Not Graduate,No,65065.26,0.0,8100.0,360,1,Rural,765,2024-04-24,Approved,65065.26,0.124,0.4439,0.2866,0.765,0.2187
CUST11506,Male,22,Single,Not Graduate,Yes,64686.34,0.0,11000.0,360,1,Semiurban,645,2024-04-04,Rejected,64686.34,0.17,0.441,0.4036,0.553,0.2173
CUST10112,Male,38,Single,Post Graduate,No,82411.83,5989.28,13900.0,360,1,Urban,650,2022-03-03,Approved,88401.11,0.157,0.5777,0.5207,0.5618,0.3074
CUST11817,Female,43,Single,Graduate,No,35441.0,0.0,5100.0,360,1,Rural,517,2024-09-22,Rejected,35441.0,0.144,0.2153,0.1655,0.3269,0.1061
CUST11242,Female,36,Married,Post Graduate,No,39315.18,0.0,9700.0,360,1,Semiurban,596,2023-11-12,Rejected,39315.18,0.247,0.2452,0.3512,0.4664,0.1208
CUST10980,Female,38,Married,Not Graduate,No,63516.6,38011.58,17400.0,36,1,Semiurban,533,2023-06-21,Rejected,101528.18,0.171,0.4319,0.662,0.3551,0.3573
CUST10922,Female,32,Married,Not Graduate,No,56602.28,47813.06,11600.0,300,0,Urban,610,2023-05-21,Approved,104415.34,0.111,0.3786,0.4279,0.4912,0.3683
CUST11493,Female,32,Married,Not Graduate,No,21339.94,5325.04,2700.0,300,1,Urban,682,2024-03-28,Approved,26664.98,0.101,0.1065,0.0686,0.6184,0.0727
CUST11598,Female,19,Married,Graduate,No,47199.12,11952.76,9100.0,360,1,Urban,665,2024-05-25,Rejected,59151.88,0.154,0.306,0.3269,0.5883,0.1962
CUST11426,Male,42,Single,Graduate,No,55342.89,9625.42,9400.0,180,1,Semiurban,684,2024-02-21,Rejected,64968.31,0.145,0.3689,0.3391,0.6219,0.2183
CUST11251,Male,43,Divorced,Not Graduate,No,37113.29,9221.71,11400.0,360,1,Urban,608,2023-11-17,Rejected,46335.0,0.246,0.2282,0.4198,0.4876,0.1475
CUST10815,Male,38,Married,Post Graduate,Yes,60229.35,0.0,7300.0,360,0,Urban,775,2023-03-23,Approved,60229.35,0.121,0.4066,0.2543,0.7827,0.2003
CUST11374,Female,35,Single,Post Graduate,No,32649.44,8601.89,7800.0,360,1,Urban,630,2024-01-23,Rejected,41251.33,0.189,0.1937,0.2745,0.5265,0.1282
CUST11622,Female,40,Divorced,Post Graduate,Yes,48726.8,0.0,7700.0,180,1,Rural,898,2024-06-07,Approved,48726.8,0.158,0.3178,0.2704,1.0,0.1566
CUST10679,Female,51,Single,Graduate,Yes,67076.76,9968.64,16900.0,360,1,Semiurban,597,2023-01-07,Approved,77045.4,0.219,0.4594,0.6418,0.4682,0.2643
CUST11093,Male,48,Single,Graduate,Yes,137131.87,18650.27,25775.0,240,1,Rural,617,2023-08-22,Approved,155782.14,0.165,1.0,1.0,0.5035,0.5636
CUST10080,Female,46,Single,Post Graduate,No,48414.57,11359.95,11300.0,360,0,Semiurban,670,2022-02-13,Approved,59774.52,0.189,0.3154,0.4157,0.5972,0.1986
CUST11770,Female,53,Married,Graduate,No,93375.26,4340.96,25775.0,180,1,Rural,622,2024-08-27,Rejected,97716.22,0.264,0.6623,1.0,0.5124,0.3429
CUST11352,Male,46,Single,Post Graduate,No,38822.84,0.0,7900.0,360,1,Rural,559,2024-01-11,Approved,38822.84,0.203,0.2414,0.2785,0.4011,0.1189
CUST11749,Female,44,Single,Graduate,No,23638.18,8567.65,3100.0,360,1,Urban,689,2024-08-16,Rejected,32205.83,0.096,0.1242,0.0848,0.6307,0.0938
CUST10752,Male,38,Single,Post Graduate,Yes,12178.4,0.0,2300.0,240,1,Urban,718,2023-02-16,Approved,12178.4,0.189,0.0358,0.0525,0.682,0.0176
CUST11327,Female,38,Married,Graduate,No,59125.88,35299.07,16400.0,60,1,Semiurban,625,2023-12-28,Approved,94424.95,0.174,0.3981,0.6216,0.5177,0.3303
CUST11054,Male,46,Married,Not Graduate,No,99162.94,6385.83,24900.0,120,1,Urban,636,2023-08-01,Approved,105548.77,0.236,0.707,0.9647,0.5371,0.3726
CUST10242,Male,38,Married,Post Graduate,No,86049.24,6311.11,21700.0,360,1,Urban,799,2022-05-13,Approved,92360.35,0.235,0.6058,0.8355,0.8251,0.3225
CUST11991,Female,52,Single,Post Graduate,Yes,137131.87,0.0,8300.0,120,0,Urban,736,2024-12-26,Rejected,137131.87,0.061,1.0,0.2947,0.7138,0.4927
CUST10641,Female,52,Married,Not Graduate,No,32524.19,0.0,6600.0,36,1,Urban,709,2022-12-18,Rejected,32524.19,0.203,0.1928,0.226,0.6661,0.095
CUST10696,Male,38,Single,Not Graduate,No,32675.09,0.0,6700.0,240,1,Urban,635,2023-01-17,Approved,32675.09,0.205,0.1939,0.2301,0.5353,0.0956
CUST10209,Female,38,Married,Not Graduate,No,21790.93,16897.32,3200.0,180,1,Semiurban,580,2022-04-25,Approved,38688.25,0.083,0.11,0.0888,0.4382,0.1184
CUST11821,Female,28,Single,Not Graduate,Yes,57941.45,0.0,7300.0,120,1,Rural,510,2024-09-24,Rejected,57941.45,0.126,0.3889,0.2543,0.3145,0.1916
CUST10770,Male,34,Married,Not Graduate,No,137131.87,77262.66,24800.0,360,1,Semiurban,626,2023-02-26,Approved,214394.53,0.116,1.0,0.9606,0.5194,0.7865
CUST11764,Male,41,Divorced,Graduate,Yes,38684.53,0.0,5500.0,60,1,Semiurban,682,2024-08-24,Approved,38684.53,0.142,0.2403,0.1816,0.6184,0.1184
CUST10435,Male,38,Divorced,Not Graduate,No,81032.01,24568.38,13800.0,360,1,Rural,696,2022-08-27,Rejected,105600.39,0.131,0.5671,0.5166,0.6431,0.3728
CUST11063,Female,38,Married,Post Graduate,No,43857.29,0.0,7400.0,360,1,Rural,653,2023-08-06,Rejected,43857.29,0.169,0.2802,0.2583,0.5671,0.1381
CUST10974,Male,35,Single,Graduate,No,43072.2,14074.38,5900.0,12,1,Urban,565,2023-06-18,Rejected,57146.58,0.103,0.2742,0.1978,0.4117,0.1886
CUST10551,Male,55,Divorced,Not Graduate,No,87014.86,21759.07,10200.0,360,1,Rural,653,2022-10-29,Approved,108773.93,0.094,0.6133,0.3713,0.5671,0.3849
CUST11403,Male,27,Divorced,Graduate,No,110356.38,1881.98,15900.0,60,1,Urban,705,2024-02-08,Approved,112238.36,0.142,0.7934,0.6014,0.659,0.3981
CUST11412,Female,35,Married,Not Graduate,No,64454.55,7384.73,8900.0,360,1,Rural,582,2024-02-13,Approved,71839.28,0.124,0.4392,0.3189,0.4417,0.2445
CUST11013,Female,60,Single,Not Graduate,Yes,61264.48,5035.01,6800.0,240,1,Rural,552,2023-07-09,Approved,66299.49,0.103,0.4146,0.2341,0.3887,0.2234
CUST11896,Female,30,Married,Post Graduate,No,22135.41,12101.35,3900.0,360,0,Semiurban,682,2024-11-04,Rejected,34236.76,0.114,0.1126,0.1171,0.6184,0.1015
CUST10466,Female,35,Married,Graduate,No,23579.58,0.0,6400.0,360,1,Rural,883,2022-09-13,Rejected,23579.58,0.271,0.1238,0.218,0.9735,0.061
CUST11484,Female,59,Married,Post Graduate,No,91307.04,93775.02,12500.0,360,1,Semiurban,645,2024-03-23,Rejected,185082.06,0.068,0.6464,0.4642,0.553,0.675
CUST11545,Female,35,Married,Graduate,No,112472.44,8751.39,18200.0,360,1,Urban,440,2024-04-26,Approved,121223.83,0.15,0.8097,0.6942,0.1908,0.4322
CUST10277,Female,24,Married,Graduate,No,13868.24,0.0,2600.0,360,1,Semiurban,762,2022-06-01,Approved,13868.24,0.187,0.0488,0.0646,0.7597,0.0241
CUST11069,Female,36,Married,Not Graduate,No,26774.12,0.0,3700.0,120,0,Semiurban,651,2023-08-09,Approved,26774.12,0.138,0.1484,0.109,0.5636,0.0731
CUST11017,Female,38,Married,Post Graduate,No,48423.81,11313.06,8300.0,60,1,Urban,557,2023-07-12,Approved,59736.87,0.139,0.3155,0.2947,0.3975,0.1984
CUST11330,Male,49,Married,Not Graduate,Yes,64826.58,0.0,13200.0,360,1,Urban,746,2023-12-30,Approved,64826.58,0.204,0.442,0.4924,0.7314,0.2178
CUST10722,Male,44,Married,Not Graduate,No,34601.37,0.0,4300.0,360,1,Urban,666,2023-01-31,Approved,34601.37,0.124,0.2088,0.1332,0.5901,0.1029
CUST11963,Male,40,Widowed,Graduate,No,62013.21,4601.45,15900.0,360,0,Urban,453,2024-12-11,Approved,66614.66,0.239,0.4203,0.6014,0.2138,0.2246
CUST10786,Female,38,Single,Graduate,No,35464.1,11069.96,11700.0,360,1,Urban,642,2023-03-07,Approved,46534.06,0.251,0.2155,0.4319,0.5477,0.1483
CUST11554,Male,27,Married,Post Graduate,Yes,30437.95,11524.13,7700.0,360,1,Semiurban,579,2024-05-01,Rejected,41962.08,0.183,0.1767,0.2704,0.4364,0.1309
CUST11317,Male,36,Single,Not Graduate,No,19527.21,0.0,5500.0,360,1,Rural,623,2023-12-23,Rejected,19527.21,0.282,0.0925,0.1816,0.5141,0.0456
CUST11565,Female,30,Married,Graduate,No,19352.2,32016.68,5500.0,360,1,Semiurban,649,2024-05-07,Approved,51368.88,0.107,0.0911,0.1816,0.5601,0.1666
CUST11436,Male,19,Married,Graduate,Yes,43095.22,19608.52,11500.0,360,1,Rural,570,2024-02-26,Rejected,62703.74,0.183,0.2743,0.4238,0.4205,0.2097
CUST10906,Female,45,Married,Post Graduate,No,36890.82,54277.93,9400.0,12,1,Rural,757,2023-05-12,Approved,91168.75,0.103,0.2265,0.3391,0.7509,0.318
CUST10563,Female,44,Single,Not Graduate,No,36174.64,34631.72,7500.0,360,1,Semiurban,667,2022-11-05,Rejected,70806.36,0.106,0.2209,0.2624,0.5919,0.2405
CUST10388,Male,36,Married,Graduate,Yes,105890.33,0.0,22300.0,300,1,Semiurban,702,2022-08-01,Approved,105890.33,0.211,0.7589,0.8597,0.6537,0.3739
CUST10022,Female,40,Single,Graduate,No,137131.87,0.0,18800.0,360,1,Urban,851,2022-01-13,Rejected,137131.87,0.137,1.0,0.7185,0.917,0.4927
CUST11953,Female,27,Married,Graduate,No,32607.11,8186.68,4400.0,180,1,Urban,737,2024-12-05,Rejected,40793.79,0.108,0.1934,0.1372,0.7155,0.1264
CUST10124,Male,28,Married,Not Graduate,No,48765.63,16132.85,14600.0,360,1,Rural,422,2022-03-09,Rejected,64898.48,0.225,0.3181,0.5489,0.159,0.2181
CUST11820,Female,28,Single,Graduate,No,15521.28,6795.12,4100.0,360,1,Semiurban,694,2024-09-23,Rejected,22316.4,0.184,0.0616,0.1251,0.6396,0.0562
CUST10773,Female,58,Single,Not Graduate,No,48423.81,9618.57,8300.0,360,1,Urban,660,2023-02-28,Approved,58042.38,0.143,0.3155,0.2947,0.5795,0.192
CUST10880,Female,37,Single,Not Graduate,No,65902.92,15453.43,13100.0,360,1,Semiurban,763,2023-04-28,Approved,81356.35,0.161,0.4503,0.4884,0.7615,0.2806
CUST11144,Female,45,Divorced,Post Graduate,Yes,87088.97,6110.85,19300.0,360,1,Rural,645,2023-09-19,Approved,93199.82,0.207,0.6138,0.7386,0.553,0.3257
CUST11166,Female,40,Married,Graduate,No,29193.81,25005.47,6200.0,360,1,Semiurban,723,2023-10-01,Approved,54199.28,0.114,0.1671,0.2099,0.6908,0.1774
CUST10050,Male,50,Married,Not Graduate,No,98867.79,18550.58,15800.0,120,1,Semiurban,674,2022-01-28,Approved,117418.37,0.135,0.7047,0.5974,0.6042,0.4178
CUST11703,Female,28,Single,Graduate,Yes,48569.82,0.0,12400.0,360,1,Urban,556,2024-07-21,Approved,48569.82,0.255,0.3166,0.4601,0.3958,0.156
CUST11466,Female,37,Single,Post Graduate,No,20214.23,0.0,2700.0,12,1,Semiurban,517,2024-03-14,Approved,20214.23,0.134,0.0978,0.0686,0.3269,0.0482
CUST11105,Male,51,Married,Not Graduate,No,73342.81,0.0,8200.0,240,1,Urban,610,2023-08-29,Rejected,73342.81,0.112,0.5078,0.2906,0.4912,0.2502
CUST10703,Male,36,Single,Not Graduate,No,24852.81,10676.75,5200.0,360,1,Rural,653,2023-01-21,Rejected,35529.56,0.146,0.1336,0.1695,0.5671,0.1064
CUST10482,Female,41,Single,Graduate,Yes,19144.41,16372.34,4000.0,360,1,Semiurban,560,2022-09-22,Rejected,35516.75,0.113,0.0895,0.1211,0.4028,0.1064
CUST11145,Male,27,Single,Not Graduate,No,56552.26,29148.34,6800.0,360,1,Rural,580,2023-09-20,Rejected,85700.6,0.079,0.3782,0.2341,0.4382,0.2972
CUST11921,Male,26,Married,Not Graduate,No,63340.01,601.77,10200.0,360,1,Rural,669,2024-11-18,Approved,63941.78,0.16,0.4306,0.3713,0.5954,0.2144
CUST10066,Female,29,Married,Graduate,No,46519.34,0.0,6900.0,360,1,Semiurban,769,2022-02-06,Approved,46519.34,0.148,0.3008,0.2381,0.7721,0.1482
CUST11730,Female,41,Married,Graduate,No,24491.68,13073.52,2900.0,12,1,Urban,646,2024-08-05,Approved,37565.2,0.077,0.1308,0.0767,0.5548,0.1141
CUST10733,Female,52,Single,Not Graduate,Yes,20441.47,0.0,5000.0,360,1,Urban,544,2023-02-06,Approved,20441.47,0.245,0.0995,0.1615,0.3746,0.049
CUST11794,Male,52,Married,Graduate,No,96281.56,16890.41,14300.0,360,1,Rural,573,2024-09-09,Rejected,113171.97,0.126,0.6848,0.5368,0.4258,0.4016
CUST10801,Male,45,Divorced,Not Graduate,Yes,48423.81,0.0,8300.0,360,1,Urban,712,2023-03-15,Rejected,48423.81,0.171,0.3155,0.2947,0.6714,0.1554
CUST11555,Male,44,Married,Not Graduate,No,26942.24,43025.3,4400.0,240,1,Urban,613,2024-05-01,Approved,69967.54,0.063,0.1497,0.1372,0.4965,0.2373
CUST11478,Female,39,Single,Not Graduate,No,33726.24,100555.66,5900.0,360,1,Urban,681,2024-03-20,Approved,134281.9,0.044,0.2021,0.1978,0.6166,0.4819
CUST10907,Male,29,Married,Not Graduate,No,22955.96,0.0,2700.0,240,1,Urban,656,2023-05-12,Rejected,22955.96,0.118,0.1189,0.0686,0.5724,0.0586
CUST10031,Female,40,Married,Graduate,No,52937.31,28388.21,8700.0,360,1,Urban,626,2022-01-17,Rejected,81325.52,0.107,0.3503,0.3108,0.5194,0.2805
CUST10417,Male,37,Single,Post Graduate,No,29584.45,0.0,3800.0,240,1,Rural,665,2022-08-17,Approved,29584.45,0.128,0.1701,0.113,0.5883,0.0838
CUST10632,Male,54,Single,Graduate,No,96041.21,10981.96,11900.0,60,1,Urban,857,2022-12-13,Approved,107023.17,0.111,0.6829,0.44,0.9276,0.3782
CUST11693,Male,53,Single,Not Graduate,No,91323.74,4285.29,16400.0,360,1,Rural,638,2024-07-16,Rejected,95609.03,0.172,0.6465,0.6216,0.5406,0.3348
CUST11447,Female,30,Married,Graduate,Yes,59418.97,6761.63,11800.0,60,1,Rural,740,2024-03-03,Approved,66180.6,0.178,0.4003,0.4359,0.7208,0.2229
CUST10064,Female,43,Single,Not Graduate,No,72562.13,30068.18,11400.0,300,1,Urban,427,2022-02-05,Approved,102630.31,0.111,0.5017,0.4198,0.1678,0.3615
CUST11698,Female,46,Divorced,Graduate,No,23709.92,33432.85,5900.0,360,0,Urban,605,2024-07-19,Rejected,57142.77,0.103,0.1248,0.1978,0.4823,0.1886
CUST11615,Male,46,Married,Not Graduate,No,54896.54,45819.04,8800.0,360,1,Semiurban,413,2024-06-03,Approved,100715.58,0.087,0.3654,0.3148,0.1431,0.3543
CUST10077,Female,45,Single,Graduate,No,31107.74,0.0,5000.0,360,1,Semiurban,646,2022-02-12,Rejected,31107.74,0.161,0.1818,0.1615,0.5548,0.0896
CUST10491,Female,34,Married,Graduate,No,78726.39,23670.63,8800.0,360,1,Urban,717,2022-09-26,Rejected,102397.02,0.086,0.5493,0.3148,0.6802,0.3606
CUST11516,Male,35,Married,Not Graduate,No,48423.81,17825.78,8300.0,360,1,Urban,619,2024-04-10,Rejected,66249.59,0.125,0.3155,0.2947,0.5071,0.2232
CUST11534,Male,35,Single,Not Graduate,No,38282.03,9770.3,7900.0,360,1,Semiurban,642,2024-04-20,Rejected,48052.33,0.164,0.2372,0.2785,0.5477,0.154
CUST10532,Female,47,Married,Post Graduate,No,91764.68,2995.47,11700.0,360,1,Semiurban,715,2022-10-19,Approved,94760.15,0.123,0.6499,0.4319,0.6767,0.3316
CUST10065,Female,38,Married,Post Graduate,No,93428.99,26303.29,12800.0,360,1,Semiurban,685,2022-02-05,Approved,119732.28,0.107,0.6628,0.4763,0.6237,0.4266
CUST11699,Male,45,Single,Not Graduate,No,22831.18,19131.02,3800.0,360,1,Urban,594,2024-07-19,Approved,41962.2,0.091,0.118,0.113,0.4629,0.1309
CUST10296,Female,37,Married,Not Graduate,No,30952.82,13652.15,4500.0,360,1,Rural,653,2022-06-12,Approved,44604.97,0.101,0.1806,0.1413,0.5671,0.1409
CUST10591,Female,35,Married,Not Graduate,No,38310.98,0.0,12100.0,360,1,Rural,583,2022-11-20,Approved,38310.98,0.316,0.2374,0.448,0.4435,0.117
CUST10767,Male,19,Married,Graduate,No,49699.9,0.0,9300.0,360,0,Urban,735,2023-02-25,Approved,49699.9,0.187,0.3253,0.335,0.712,0.1603
CUST10724,Male,38,Widowed,Graduate,No,94065.08,13656.27,18500.0,360,1,Urban,642,2023-02-01,Approved,107721.35,0.172,0.6677,0.7064,0.5477,0.3809
CUST11433,Male,21,Widowed,Graduate,No,18699.22,5465.8,2700.0,240,0,Rural,583,2024-02-24,Approved,24165.02,0.112,0.0861,0.0686,0.4435,0.0632
CUST10626,Female,49,Widowed,Not Graduate,No,64535.37,48256.06,11600.0,180,1,Urban,643,2022-12-09,Approved,112791.43,0.103,0.4398,0.4279,0.5495,0.4002
CUST11491,Female,33,Married,Graduate,No,37866.77,0.0,5100.0,240,0,Rural,737,2024-03-27,Approved,37866.77,0.135,0.234,0.1655,0.7155,0.1153
CUST11957,Male,33,Single,Not Graduate,No,49272.92,47542.35,7900.0,360,1,Rural,827,2024-12-07,Approved,96815.27,0.082,0.322,0.2785,0.8746,0.3394
CUST11212,Female,31,Married,Graduate,No,83124.62,0.0,14800.0,360,0,Rural,729,2023-10-26,Rejected,83124.62,0.178,0.5832,0.557,0.7014,0.2874
CUST11620,Male,38,Single,Graduate,No,48423.81,7864.47,8300.0,120,1,Semiurban,682,2024-06-06,Approved,56288.28,0.147,0.3155,0.2947,0.6184,0.1853
CUST10251,Male,33,Married,Graduate,Yes,64224.95,12792.97,14100.0,360,0,Semiurban,645,2022-05-18,Rejected,77017.92,0.183,0.4374,0.5288,0.553,0.2642
CUST11829,Female,58,Married,Graduate,No,46435.8,0.0,8600.0,360,1,Semiurban,660,2024-09-28,Rejected,46435.8,0.185,0.3001,0.3068,0.5795,0.1479
CUST11767,Male,48,Single,Not Graduate,No,38124.56,41221.48,11800.0,180,1,Rural,803,2024-08-25,Approved,79346.04,0.149,0.236,0.4359,0.8322,0.273
CUST11913,Female,41,Single,Not Graduate,No,38848.29,47807.12,4300.0,360,1,Semiurban,536,2024-11-13,Rejected,86655.41,0.05,0.2416,0.1332,0.3604,0.3008
CUST10982,Male,54,Widowed,Not Graduate,No,36946.4,3512.7,6300.0,60,1,Semiurban,534,2023-06-22,Rejected,40459.1,0.156,0.2269,0.2139,0.3569,0.1252
CUST11782,Male,55,Married,Not Graduate,No,55490.41,13158.19,7700.0,360,1,Semiurban,686,2024-09-03,Approved,68648.6,0.112,0.37,0.2704,0.6254,0.2323
CUST10706,Female,30,Married,Graduate,No,46203.88,17796.62,7800.0,60,1,Semiurban,614,2023-01-22,Approved,64000.5,0.122,0.2983,0.2745,0.4982,0.2147
CUST10487,Male,27,Single,Graduate,No,32711.45,79716.03,8300.0,360,1,Urban,789,2022-09-24,Rejected,112427.48,0.074,0.1942,0.2947,0.8074,0.3988
CUST10273,Female,62,Single,Graduate,No,47298.01,21647.31,11900.0,360,1,Semiurban,653,2022-05-30,Rejected,68945.32,0.173,0.3068,0.44,0.5671,0.2335
CUST11719,Female,23,Widowed,Not Graduate,No,58529.14,0.0,9500.0,360,1,Urban,653,2024-07-30,Rejected,58529.14,0.162,0.3934,0.3431,0.5671,0.1939
CUST11678,Male,37,Divorced,Graduate,No,68863.35,9627.1,17400.0,120,1,Rural,643,2024-07-08,Approved,78490.45,0.222,0.4732,0.662,0.5495,0.2698
CUST10963,Male,27,Widowed,Graduate,No,53285.58,23285.0,7900.0,360,1,Urban,661,2023-06-12,Rejected,76570.58,0.103,0.353,0.2785,0.5813,0.2625
CUST10877,Male,49,Single,Graduate,No,85754.18,0.0,23800.0,180,1,Semiurban,774,2023-04-26,Rejected,85754.18,0.278,0.6035,0.9203,0.7809,0.2974
CUST11647,Female,23,Single,Graduate,No,59720.17,9369.11,10600.0,360,1,Urban,654,2024-06-21,Approved,69089.28,0.153,0.4026,0.3875,0.5689,0.234
